,language1,language2,distance
11240,Greenlandic_(Western),Mon,87.3
11241,Greenlandic_(Western),Mongolian,88.4
11242,Greenlandic_(Western),Nayi,89.3
11243,Greenlandic_(Western),Nenets,80.3
11244,Greenlandic_(Western),Nepali,90.7
11245,Greenlandic_(Western),Norwegian(bokmal),92.9
11246,Greenlandic_(Western),Norwegian(nynorsk),89.2
11247,Greenlandic_(Western),Oriya,93.5
11248,Greenlandic_(Western),Oromo,81.5
11249,Greenlandic_(Western),Oroqen,79.1
11250,Greenlandic_(Western),Pashto,97.2
11251,Greenlandic_(Western),Pennsylvania_Dutch,89.0
11252,Greenlandic_(Western),Persian,89.9
11253,Greenlandic_(Western),Polish,83.8
11254,Greenlandic_(Western),Portuguese,89.5
11255,Greenlandic_(Western),Provencal,87.2
11256,Greenlandic_(Western),Punjabi,88.0
11257,Greenlandic_(Western),Romanian,92.6
11258,Greenlandic_(Western),Romansch,94.4
11259,Greenlandic_(Western),Russian,83.8
11260,Greenlandic_(Western),Sami,95.0
11261,Greenlandic_(Western),Samoan,95.0
11262,Greenlandic_(Western),Sardinian_L,91.7
11263,Greenlandic_(Western),Sardinian_N,91.7
11264,Greenlandic_(Western),Sariqoli,97.9
11265,Greenlandic_(Western),Schwyzerduetsch,89.0
11266,Greenlandic_(Western),Scots_(Scottish_English),89.6
11267,Greenlandic_(Western),Scottish_Gaelic,84.9
11268,Greenlandic_(Western),Serbian,83.8
11269,Greenlandic_(Western),Shan,86.8
11270,Greenlandic_(Western),Sheko,86.7
11271,Greenlandic_(Western),Sindhi,88.0
11272,Greenlandic_(Western),Sinhalese,89.6
11273,Greenlandic_(Western),Slovak,82.0
11274,Greenlandic_(Western),Slovene,83.4
11275,Greenlandic_(Western),Somali,85.1
11276,Greenlandic_(Western),Spanish,86.7
11277,Greenlandic_(Western),Sranan,92.6
11278,Greenlandic_(Western),Swahili,83.5
11279,Greenlandic_(Western),Swedish,92.9
11280,Greenlandic_(Western),Tagalog,93.9
11281,Greenlandic_(Western),Tahitian,97.8
11282,Greenlandic_(Western),Tajik,89.9
11283,Greenlandic_(Western),Tamasheq,87.8
11284,Greenlandic_(Western),Tamil,85.3
11285,Greenlandic_(Western),Tashelhit,89.0
11286,Greenlandic_(Western),Tatar,89.6
11287,Greenlandic_(Western),Tausug,94.2
11288,Greenlandic_(Western),Telugu,91.7
11289,Greenlandic_(Western),Thai,87.3
11290,Greenlandic_(Western),Tibetan,94.8
11291,Greenlandic_(Western),Tigrigna,80.0
11292,Greenlandic_(Western),Tmazight_(Riffian_Berber),89.5
11293,Greenlandic_(Western),Tsakonian,89.5
11294,Greenlandic_(Western),Turkish,87.7
11295,Greenlandic_(Western),Turkmen,87.1
11296,Greenlandic_(Western),Tuvan,87.0
11297,Greenlandic_(Western),Ukrainian,84.5
11298,Greenlandic_(Western),Urdu,85.2
11299,Greenlandic_(Western),Uyghur,86.6
11300,Greenlandic_(Western),Uzbek,84.6
11301,Greenlandic_(Western),Veps,87.0
11302,Greenlandic_(Western),Vietnamese,89.9
11303,Greenlandic_(Western),Vlach,92.6
11304,Greenlandic_(Western),Wakhi,88.3
11305,Greenlandic_(Western),Walloon,91.7
11306,Greenlandic_(Western),Warji,95.3
11307,Greenlandic_(Western),Waziri,97.2
11308,Greenlandic_(Western),Welsh,91.7
11309,Greenlandic_(Western),Wolof,79.0
11310,Greenlandic_(Western),Yakut,86.7
11311,Greenlandic_(Western),Yiddish,89.8
11312,Greenlandic_(Western),Yoruba,82.6
11313,Greenlandic_(Western),Yupik,40.5
11314,Greenlandic_(Western),Zazaki,89.9
11315,Greenlandic_(Western),Zulu,84.5
11316,Gujarati,Gujarati,0.0
11317,Gujarati,Gypsy_Romani,38.8
11318,Gujarati,Hausa,89.8
11319,Gujarati,Hebrew,83.5
11320,Gujarati,Hindi,31.8
11321,Gujarati,Hungarian,88.9
11322,Gujarati,Icelandic,67.8
11323,Gujarati,Igbo,87.0
11324,Gujarati,Indonesian,91.1
11325,Gujarati,Irish,76.9
11326,Gujarati,Ossetic_(Iron),72.9
11327,Gujarati,Ishkashimi,73.7
11328,Gujarati,Istro-Romanian,61.2
11329,Gujarati,Italian,56.6
11330,Gujarati,Japanese,87.4
11331,Gujarati,Javanese,85.9
11332,Gujarati,Kabardino_Cherkess,93.2
11333,Gujarati,Kabylian,82.1
11334,Gujarati,Kalasha,55.9
11335,Gujarati,Kalmyk,78.9
11336,Gujarati,Kannada,91.4
11337,Gujarati,Karelian,79.0
11338,Gujarati,Kashmiri,46.8
11339,Gujarati,Kazakh,86.5
11340,Gujarati,Ket,94.4
11341,Gujarati,Khanti,83.9
11342,Gujarati,Khmer,92.9
11343,Gujarati,Khowar,66.2
11344,Gujarati,Kivalliq,84.8
11345,Gujarati,Komi,79.8
11346,Gujarati,Korean,91.7
11347,Gujarati,Kurdish,71.6
11348,Gujarati,Kurukh,96.2
11349,Gujarati,Kyrgyz,88.1
11350,Gujarati,Labrador_Inuttut,85.0
11351,Gujarati,Ladin,62.8
11352,Gujarati,Lahnda,30.0
11353,Gujarati,Lak,94.8
11354,Gujarati,Lao,92.9
11355,Gujarati,Latvian,74.7
11356,Gujarati,Letzebuergesch,64.4
11357,Gujarati,Lezgian,97.2
11358,Gujarati,Lithuanian,65.2
11359,Gujarati,Macedonian,69.5
11360,Gujarati,Magahi,24.1
11361,Gujarati,Malagasy,80.3
11362,Gujarati,Malayalam,94.1
11363,Gujarati,Maltese,85.4
11364,Gujarati,Mansi,83.4
11365,Gujarati,Maori,94.4
11366,Gujarati,Marathi,36.9
11367,Gujarati,Mari,82.0
11368,Gujarati,Marwari,24.1
11369,Gujarati,Mon,88.9
11370,Gujarati,Mongolian,84.6
11371,Gujarati,Nayi,81.2
11372,Gujarati,Nenets,79.0
11373,Gujarati,Nepali,33.6
11374,Gujarati,Norwegian(bokmal),68.1
11375,Gujarati,Norwegian(nynorsk),61.8
11376,Gujarati,Oriya,26.6
11377,Gujarati,Oromo,86.2
11378,Gujarati,Oroqen,85.2
11379,Gujarati,Pashto,66.0
11380,Gujarati,Pennsylvania_Dutch,60.3
11381,Gujarati,Persian,68.1
11382,Gujarati,Polish,69.2
11383,Gujarati,Portuguese,64.6
11384,Gujarati,Provencal,65.5
11385,Gujarati,Punjabi,31.2
11386,Gujarati,Romanian,54.8
11387,Gujarati,Romansch,65.5
11388,Gujarati,Russian,67.3
11389,Gujarati,Sami,85.1
11390,Gujarati,Samoan,98.1
11391,Gujarati,Sardinian_L,60.9
11392,Gujarati,Sardinian_N,58.5
11393,Gujarati,Sariqoli,72.2
11394,Gujarati,Schwyzerduetsch,69.8
11395,Gujarati,Scots_(Scottish_English),68.4
11396,Gujarati,Scottish_Gaelic,78.1
11397,Gujarati,Serbian,67.3
11398,Gujarati,Shan,92.9
11399,Gujarati,Sheko,88.0
11400,Gujarati,Sindhi,32.4
11401,Gujarati,Sinhalese,58.9
11402,Gujarati,Slovak,70.6
11403,Gujarati,Slovene,67.8
11404,Gujarati,Somali,82.1
11405,Gujarati,Spanish,59.1
11406,Gujarati,Sranan,74.3
11407,Gujarati,Swahili,93.5
11408,Gujarati,Swedish,62.4
11409,Gujarati,Tagalog,88.7
11410,Gujarati,Tahitian,91.4
11411,Gujarati,Tajik,68.1
11412,Gujarati,Tamasheq,88.4
11413,Gujarati,Tamil,88.9
11414,Gujarati,Tashelhit,82.1
11415,Gujarati,Tatar,91.1
11416,Gujarati,Tausug,85.0
11417,Gujarati,Telugu,94.1
11418,Gujarati,Thai,92.9
11419,Gujarati,Tibetan,88.7
11420,Gujarati,Tigrigna,86.1
11421,Gujarati,Tmazight_(Riffian_Berber),80.3
11422,Gujarati,Tsakonian,77.3
11423,Gujarati,Turkish,90.8
11424,Gujarati,Turkmen,92.3
11425,Gujarati,Tuvan,92.6
11426,Gujarati,Ukrainian,70.1
11427,Gujarati,Urdu,33.2
11428,Gujarati,Uyghur,87.8
11429,Gujarati,Uzbek,88.1
11430,Gujarati,Veps,84.3
11431,Gujarati,Vietnamese,100.0
11432,Gujarati,Vlach,57.6
11433,Gujarati,Wakhi,64.8
11434,Gujarati,Walloon,63.9
11435,Gujarati,Warji,91.7
11436,Gujarati,Waziri,69.4
11437,Gujarati,Welsh,80.6
11438,Gujarati,Wolof,92.3
11439,Gujarati,Yakut,88.6
11440,Gujarati,Yiddish,73.0
11441,Gujarati,Yoruba,94.4
11442,Gujarati,Yupik,83.0
11443,Gujarati,Zazaki,63.1
11444,Gujarati,Zulu,89.3
11445,Gypsy_Romani,Gypsy_Romani,0.0
11446,Gypsy_Romani,Hausa,92.6
11447,Gypsy_Romani,Hebrew,91.7
11448,Gypsy_Romani,Hindi,34.7
11449,Gypsy_Romani,Hungarian,84.0
11450,Gypsy_Romani,Icelandic,78.1
11451,Gypsy_Romani,Igbo,85.0
11452,Gypsy_Romani,Indonesian,87.6
11453,Gypsy_Romani,Irish,65.2
11454,Gypsy_Romani,Ossetic_(Iron),71.6
11455,Gypsy_Romani,Ishkashimi,67.1
11456,Gypsy_Romani,Istro-Romanian,62.2
11457,Gypsy_Romani,Italian,58.7
11458,Gypsy_Romani,Japanese,93.3
11459,Gypsy_Romani,Javanese,93.0
11460,Gypsy_Romani,Kabardino_Cherkess,90.8
11461,Gypsy_Romani,Kabylian,84.2
11462,Gypsy_Romani,Kalasha,55.9
11463,Gypsy_Romani,Kalmyk,75.2
11464,Gypsy_Romani,Kannada,90.7
11465,Gypsy_Romani,Karelian,78.3
11466,Gypsy_Romani,Kashmiri,43.3
11467,Gypsy_Romani,Kazakh,85.0
11468,Gypsy_Romani,Ket,97.5
11469,Gypsy_Romani,Khanti,79.3
11470,Gypsy_Romani,Khmer,93.9
11471,Gypsy_Romani,Khowar,65.7
11472,Gypsy_Romani,Kivalliq,81.0
11473,Gypsy_Romani,Komi,76.9
11474,Gypsy_Romani,Korean,92.3
11475,Gypsy_Romani,Kurdish,62.4
11476,Gypsy_Romani,Kurukh,100.0
11477,Gypsy_Romani,Kyrgyz,85.0
11478,Gypsy_Romani,Labrador_Inuttut,78.5
11479,Gypsy_Romani,Ladin,64.3
11480,Gypsy_Romani,Lahnda,29.7
11481,Gypsy_Romani,Lak,94.4
11482,Gypsy_Romani,Lao,96.6
11483,Gypsy_Romani,Latvian,74.9
11484,Gypsy_Romani,Letzebuergesch,80.8
11485,Gypsy_Romani,Lezgian,97.2
11486,Gypsy_Romani,Lithuanian,61.2
11487,Gypsy_Romani,Macedonian,72.1
11488,Gypsy_Romani,Magahi,34.1
11489,Gypsy_Romani,Malagasy,88.0
11490,Gypsy_Romani,Malayalam,96.7
11491,Gypsy_Romani,Maltese,90.1
11492,Gypsy_Romani,Mansi,78.8
11493,Gypsy_Romani,Maori,94.4
11494,Gypsy_Romani,Marathi,35.6
11495,Gypsy_Romani,Mari,79.0
11496,Gypsy_Romani,Marwari,34.7
11497,Gypsy_Romani,Mon,97.2
11498,Gypsy_Romani,Mongolian,83.4
11499,Gypsy_Romani,Nayi,90.7
11500,Gypsy_Romani,Nenets,79.0
11501,Gypsy_Romani,Nepali,36.6
11502,Gypsy_Romani,Norwegian(bokmal),69.5
11503,Gypsy_Romani,Norwegian(nynorsk),71.0
11504,Gypsy_Romani,Oriya,33.4
11505,Gypsy_Romani,Oromo,86.2
11506,Gypsy_Romani,Oroqen,88.0
11507,Gypsy_Romani,Pashto,71.8
11508,Gypsy_Romani,Pennsylvania_Dutch,84.1
11509,Gypsy_Romani,Persian,60.2
11510,Gypsy_Romani,Polish,71.8
11511,Gypsy_Romani,Portuguese,68.0
11512,Gypsy_Romani,Provencal,67.1
11513,Gypsy_Romani,Punjabi,37.1
11514,Gypsy_Romani,Romanian,58.7
11515,Gypsy_Romani,Romansch,67.1
11516,Gypsy_Romani,Russian,69.9
11517,Gypsy_Romani,Sami,81.8
11518,Gypsy_Romani,Samoan,98.1
11519,Gypsy_Romani,Sardinian_L,60.3
11520,Gypsy_Romani,Sardinian_N,63.1
11521,Gypsy_Romani,Sariqoli,69.1
11522,Gypsy_Romani,Schwyzerduetsch,81.7
11523,Gypsy_Romani,Scots_(Scottish_English),79.1
11524,Gypsy_Romani,Scottish_Gaelic,66.8
11525,Gypsy_Romani,Serbian,69.9
11526,Gypsy_Romani,Shan,96.6
11527,Gypsy_Romani,Sheko,91.3
11528,Gypsy_Romani,Sindhi,45.8
11529,Gypsy_Romani,Sinhalese,58.1
11530,Gypsy_Romani,Slovak,69.1
11531,Gypsy_Romani,Slovene,69.1
11532,Gypsy_Romani,Somali,87.3
11533,Gypsy_Romani,Spanish,63.3
11534,Gypsy_Romani,Sranan,78.5
11535,Gypsy_Romani,Swahili,89.8
11536,Gypsy_Romani,Swedish,75.1
11537,Gypsy_Romani,Tagalog,88.4
11538,Gypsy_Romani,Tahitian,91.4
11539,Gypsy_Romani,Tajik,60.2
11540,Gypsy_Romani,Tamasheq,90.0
11541,Gypsy_Romani,Tamil,87.3
11542,Gypsy_Romani,Tashelhit,86.9
11543,Gypsy_Romani,Tatar,87.1
11544,Gypsy_Romani,Tausug,85.7
11545,Gypsy_Romani,Telugu,96.7
11546,Gypsy_Romani,Thai,96.6
11547,Gypsy_Romani,Tibetan,82.5
11548,Gypsy_Romani,Tigrigna,89.8
11549,Gypsy_Romani,Tmazight_(Riffian_Berber),82.6
11550,Gypsy_Romani,Tsakonian,71.8
11551,Gypsy_Romani,Turkish,88.1
11552,Gypsy_Romani,Turkmen,85.4
11553,Gypsy_Romani,Tuvan,82.5
11554,Gypsy_Romani,Ukrainian,72.7
11555,Gypsy_Romani,Urdu,39.7
11556,Gypsy_Romani,Uyghur,87.0
11557,Gypsy_Romani,Uzbek,85.0
11558,Gypsy_Romani,Veps,84.3
11559,Gypsy_Romani,Vietnamese,100.0
11560,Gypsy_Romani,Vlach,63.0
11561,Gypsy_Romani,Wakhi,67.0
11562,Gypsy_Romani,Walloon,65.2
11563,Gypsy_Romani,Warji,82.0
11564,Gypsy_Romani,Waziri,79.8
11565,Gypsy_Romani,Welsh,57.3
11566,Gypsy_Romani,Wolof,86.7
11567,Gypsy_Romani,Yakut,86.8
11568,Gypsy_Romani,Yiddish,85.5
11569,Gypsy_Romani,Yoruba,88.9
11570,Gypsy_Romani,Yupik,85.2
11571,Gypsy_Romani,Zazaki,62.4
11572,Gypsy_Romani,Zulu,91.5
11573,Hausa,Hausa,0.0
11574,Hausa,Hebrew,83.2
11575,Hausa,Hindi,83.3
11576,Hausa,Hungarian,90.0
11577,Hausa,Icelandic,94.1
11578,Hausa,Igbo,90.0
11579,Hausa,Indonesian,80.7
11580,Hausa,Irish,89.2
11581,Hausa,Ossetic_(Iron),92.9
11582,Hausa,Ishkashimi,94.8
11583,Hausa,Istro-Romanian,93.6
11584,Hausa,Italian,91.9
11585,Hausa,Japanese,90.0
11586,Hausa,Javanese,89.5
11587,Hausa,Kabardino_Cherkess,97.9
11588,Hausa,Kabylian,78.8
11589,Hausa,Kalasha,89.9
11590,Hausa,Kalmyk,89.8
11591,Hausa,Kannada,89.1
11592,Hausa,Karelian,94.6
11593,Hausa,Kashmiri,85.0
11594,Hausa,Kazakh,88.7
11595,Hausa,Ket,88.1
11596,Hausa,Khanti,94.3
11597,Hausa,Khmer,95.1
11598,Hausa,Khowar,92.2
11599,Hausa,Kivalliq,86.3
11600,Hausa,Komi,92.7
11601,Hausa,Korean,84.9
11602,Hausa,Kurdish,88.1
11603,Hausa,Kurukh,82.5
11604,Hausa,Kyrgyz,88.7
11605,Hausa,Labrador_Inuttut,96.9
11606,Hausa,Ladin,86.2
11607,Hausa,Lahnda,87.0
11608,Hausa,Lak,78.6
11609,Hausa,Lao,86.6
11610,Hausa,Latvian,97.2
11611,Hausa,Letzebuergesch,84.7
11612,Hausa,Lezgian,87.3
11613,Hausa,Lithuanian,90.5
11614,Hausa,Macedonian,94.0
11615,Hausa,Magahi,89.8
11616,Hausa,Malagasy,91.7
11617,Hausa,Malayalam,94.6
11618,Hausa,Maltese,88.9
11619,Hausa,Mansi,96.2
11620,Hausa,Maori,84.9
11621,Hausa,Marathi,83.7
11622,Hausa,Mari,92.8
11623,Hausa,Marwari,88.9
11624,Hausa,Mon,82.6
11625,Hausa,Mongolian,90.3
11626,Hausa,Nayi,85.0
11627,Hausa,Nenets,94.4
11628,Hausa,Nepali,88.0
11629,Hausa,Norwegian(bokmal),90.9
11630,Hausa,Norwegian(nynorsk),87.4
11631,Hausa,Oriya,88.9
11632,Hausa,Oromo,88.2
11633,Hausa,Oroqen,93.5
11634,Hausa,Pashto,98.1
11635,Hausa,Pennsylvania_Dutch,91.4
11636,Hausa,Persian,92.2
11637,Hausa,Polish,92.3
11638,Hausa,Portuguese,91.9
11639,Hausa,Provencal,88.6
11640,Hausa,Punjabi,83.3
11641,Hausa,Romanian,91.2
11642,Hausa,Romansch,88.6
11643,Hausa,Russian,91.8
11644,Hausa,Sami,92.2
11645,Hausa,Samoan,90.1
11646,Hausa,Sardinian_L,91.2
11647,Hausa,Sardinian_N,94.4
11648,Hausa,Sariqoli,95.5
11649,Hausa,Schwyzerduetsch,88.1
11650,Hausa,Scots_(Scottish_English),86.3
11651,Hausa,Scottish_Gaelic,86.5
11652,Hausa,Serbian,91.8
11653,Hausa,Shan,81.5
11654,Hausa,Sheko,85.7
11655,Hausa,Sindhi,84.3
11656,Hausa,Sinhalese,79.6
11657,Hausa,Slovak,89.1
11658,Hausa,Slovene,91.8
11659,Hausa,Somali,91.7
11660,Hausa,Spanish,91.9
11661,Hausa,Sranan,86.3
11662,Hausa,Swahili,94.2
11663,Hausa,Swedish,90.9
11664,Hausa,Tagalog,82.9
11665,Hausa,Tahitian,88.7
11666,Hausa,Tajik,91.4
11667,Hausa,Tamasheq,78.8
11668,Hausa,Tamil,92.3
11669,Hausa,Tashelhit,67.5
11670,Hausa,Tatar,91.5
11671,Hausa,Tausug,81.8
11672,Hausa,Telugu,96.7
11673,Hausa,Thai,89.4
11674,Hausa,Tibetan,94.1
11675,Hausa,Tigrigna,79.9
11676,Hausa,Tmazight_(Riffian_Berber),73.6
11677,Hausa,Tsakonian,93.7
11678,Hausa,Turkish,95.4
11679,Hausa,Turkmen,94.4
11680,Hausa,Tuvan,81.8
11681,Hausa,Ukrainian,94.0
11682,Hausa,Urdu,83.3
11683,Hausa,Uyghur,88.1
11684,Hausa,Uzbek,86.3
11685,Hausa,Veps,90.9
11686,Hausa,Vietnamese,87.9
11687,Hausa,Vlach,91.2
11688,Hausa,Wakhi,87.6
11689,Hausa,Walloon,87.8
11690,Hausa,Warji,73.0
11691,Hausa,Waziri,98.1
11692,Hausa,Welsh,97.2
11693,Hausa,Wolof,90.5
11694,Hausa,Yakut,92.3
11695,Hausa,Yiddish,91.7
11696,Hausa,Yoruba,87.5
11697,Hausa,Yupik,85.2
11698,Hausa,Zazaki,85.9
11699,Hausa,Zulu,89.7
11700,Hebrew,Hebrew,0.0
11701,Hebrew,Hindi,80.4
11702,Hebrew,Hungarian,88.9
11703,Hebrew,Icelandic,88.4
11704,Hebrew,Igbo,90.4
11705,Hebrew,Indonesian,94.1
11706,Hebrew,Irish,89.8
11707,Hebrew,Ossetic_(Iron),87.8
11708,Hebrew,Ishkashimi,91.8
11709,Hebrew,Istro-Romanian,87.4
11710,Hebrew,Italian,84.4
11711,Hebrew,Japanese,88.5
11712,Hebrew,Javanese,92.7
11713,Hebrew,Kabardino_Cherkess,88.3
11714,Hebrew,Kabylian,80.5
11715,Hebrew,Kalasha,83.8
11716,Hebrew,Kalmyk,90.2
11717,Hebrew,Kannada,93.3
11718,Hebrew,Karelian,94.0
11719,Hebrew,Kashmiri,91.4
11720,Hebrew,Kazakh,92.6
11721,Hebrew,Ket,100.0
11722,Hebrew,Khanti,95.1
11723,Hebrew,Khmer,100.0
11724,Hebrew,Khowar,85.2
11725,Hebrew,Kivalliq,93.6
11726,Hebrew,Komi,85.3
11727,Hebrew,Korean,83.6
11728,Hebrew,Kurdish,87.9
11729,Hebrew,Kurukh,82.9
11730,Hebrew,Kyrgyz,94.4
11731,Hebrew,Labrador_Inuttut,95.1
11732,Hebrew,Ladin,86.1
11733,Hebrew,Lahnda,88.0
11734,Hebrew,Lak,94.4
11735,Hebrew,Lao,91.9
11736,Hebrew,Latvian,87.8
11737,Hebrew,Letzebuergesch,88.2
11738,Hebrew,Lezgian,94.6
11739,Hebrew,Lithuanian,86.9
11740,Hebrew,Macedonian,88.9
11741,Hebrew,Magahi,85.0
11742,Hebrew,Malagasy,88.4
11743,Hebrew,Malayalam,93.3
11744,Hebrew,Maltese,38.3
11745,Hebrew,Mansi,95.1
11746,Hebrew,Maori,96.3
11747,Hebrew,Marathi,87.8
11748,Hebrew,Mari,87.0
11749,Hebrew,Marwari,85.9
11750,Hebrew,Mon,97.2
11751,Hebrew,Mongolian,88.2
11752,Hebrew,Nayi,80.0
11753,Hebrew,Nenets,84.3
11754,Hebrew,Nepali,81.3
11755,Hebrew,Norwegian(bokmal),88.4
11756,Hebrew,Norwegian(nynorsk),91.2
11757,Hebrew,Oriya,87.7
11758,Hebrew,Oromo,83.0
11759,Hebrew,Oroqen,93.7
11760,Hebrew,Pashto,89.5
11761,Hebrew,Pennsylvania_Dutch,88.2
11762,Hebrew,Persian,82.4
11763,Hebrew,Polish,89.4
11764,Hebrew,Portuguese,81.6
11765,Hebrew,Provencal,86.1
11766,Hebrew,Punjabi,83.2
11767,Hebrew,Romanian,88.1
11768,Hebrew,Romansch,86.1
11769,Hebrew,Russian,88.9
11770,Hebrew,Sami,92.3
11771,Hebrew,Samoan,98.1
11772,Hebrew,Sardinian_L,90.9
11773,Hebrew,Sardinian_N,90.9
11774,Hebrew,Sariqoli,92.6
11775,Hebrew,Schwyzerduetsch,85.3
11776,Hebrew,Scots_(Scottish_English),91.1
11777,Hebrew,Scottish_Gaelic,88.1
11778,Hebrew,Serbian,88.9
11779,Hebrew,Shan,94.6
11780,Hebrew,Sheko,86.9
11781,Hebrew,Sindhi,82.0
11782,Hebrew,Sinhalese,89.5
11783,Hebrew,Slovak,91.7
11784,Hebrew,Slovene,88.9
11785,Hebrew,Somali,87.3
11786,Hebrew,Spanish,87.2
11787,Hebrew,Sranan,97.2
11788,Hebrew,Swahili,85.3
11789,Hebrew,Swedish,91.2
11790,Hebrew,Tagalog,96.3
11791,Hebrew,Tahitian,100.0
11792,Hebrew,Tajik,84.2
11793,Hebrew,Tamasheq,71.6
11794,Hebrew,Tamil,94.1
11795,Hebrew,Tashelhit,78.6
11796,Hebrew,Tatar,94.4
11797,Hebrew,Tausug,91.8
11798,Hebrew,Telugu,90.0
11799,Hebrew,Thai,91.8
11800,Hebrew,Tibetan,88.7
11801,Hebrew,Tigrigna,45.5
11802,Hebrew,Tmazight_(Riffian_Berber),78.2
11803,Hebrew,Tsakonian,91.7
11804,Hebrew,Turkish,94.4
11805,Hebrew,Turkmen,94.4
11806,Hebrew,Tuvan,92.6
11807,Hebrew,Ukrainian,88.9
11808,Hebrew,Urdu,77.5
11809,Hebrew,Uyghur,97.1
11810,Hebrew,Uzbek,94.4
11811,Hebrew,Veps,94.4
11812,Hebrew,Vietnamese,92.5
11813,Hebrew,Vlach,88.1
11814,Hebrew,Wakhi,92.6
11815,Hebrew,Walloon,84.4
11816,Hebrew,Warji,94.6
11817,Hebrew,Waziri,89.5
11818,Hebrew,Welsh,92.6
11819,Hebrew,Wolof,93.5
11820,Hebrew,Yakut,92.7
11821,Hebrew,Yiddish,89.4
11822,Hebrew,Yoruba,98.1
11823,Hebrew,Yupik,88.6
11824,Hebrew,Zazaki,82.7
11825,Hebrew,Zulu,85.4
11826,Hindi,Hindi,0.0
11827,Hindi,Hungarian,80.5
11828,Hindi,Icelandic,75.0
11829,Hindi,Igbo,84.4
11830,Hindi,Indonesian,80.3
11831,Hindi,Irish,67.4
11832,Hindi,Ossetic_(Iron),70.1
11833,Hindi,Ishkashimi,64.5
11834,Hindi,Istro-Romanian,57.6
11835,Hindi,Italian,56.9
11836,Hindi,Japanese,85.4
11837,Hindi,Javanese,84.6
11838,Hindi,Kabardino_Cherkess,88.0
11839,Hindi,Kabylian,77.9
11840,Hindi,Kalasha,47.1
11841,Hindi,Kalmyk,73.8
11842,Hindi,Kannada,85.3
11843,Hindi,Karelian,74.5
11844,Hindi,Kashmiri,41.7
11845,Hindi,Kazakh,82.6
11846,Hindi,Ket,92.3
11847,Hindi,Khanti,77.3
11848,Hindi,Khmer,89.0
11849,Hindi,Khowar,64.3
11850,Hindi,Kivalliq,81.0
11851,Hindi,Komi,72.1
11852,Hindi,Korean,81.0
11853,Hindi,Kurdish,65.2
11854,Hindi,Kurukh,92.4
11855,Hindi,Kyrgyz,83.3
11856,Hindi,Labrador_Inuttut,85.0
11857,Hindi,Ladin,64.6
11858,Hindi,Lahnda,17.4
11859,Hindi,Lak,91.0
11860,Hindi,Lao,93.8
11861,Hindi,Latvian,75.9
11862,Hindi,Letzebuergesch,68.7
11863,Hindi,Lezgian,94.4
11864,Hindi,Lithuanian,61.7
11865,Hindi,Macedonian,71.9
11866,Hindi,Magahi,17.3
11867,Hindi,Malagasy,84.0
11868,Hindi,Malayalam,86.0
11869,Hindi,Maltese,77.0
11870,Hindi,Mansi,76.8
11871,Hindi,Maori,91.7
11872,Hindi,Marathi,24.8
11873,Hindi,Mari,77.5
11874,Hindi,Marwari,20.0
11875,Hindi,Mon,91.7
11876,Hindi,Mongolian,80.9
11877,Hindi,Nayi,76.9
11878,Hindi,Nenets,67.9
11879,Hindi,Nepali,19.4
11880,Hindi,Norwegian(bokmal),65.1
11881,Hindi,Norwegian(nynorsk),62.4
11882,Hindi,Oriya,22.3
11883,Hindi,Oromo,77.0
11884,Hindi,Oroqen,88.0
11885,Hindi,Pashto,68.9
11886,Hindi,Pennsylvania_Dutch,72.9
11887,Hindi,Persian,55.9
11888,Hindi,Polish,70.3
11889,Hindi,Portuguese,66.4
11890,Hindi,Provencal,67.3
11891,Hindi,Punjabi,7.8
11892,Hindi,Romanian,55.0
11893,Hindi,Romansch,67.3
11894,Hindi,Russian,69.8
11895,Hindi,Sami,72.6
11896,Hindi,Samoan,94.4
11897,Hindi,Sardinian_L,62.4
11898,Hindi,Sardinian_N,62.4
11899,Hindi,Sariqoli,71.6
11900,Hindi,Schwyzerduetsch,73.6
11901,Hindi,Scots_(Scottish_English),70.1
11902,Hindi,Scottish_Gaelic,70.8
11903,Hindi,Serbian,69.8
11904,Hindi,Shan,93.8
11905,Hindi,Sheko,83.9
11906,Hindi,Sindhi,27.5
11907,Hindi,Sinhalese,57.3
11908,Hindi,Slovak,73.2
11909,Hindi,Slovene,70.5
11910,Hindi,Somali,76.9
11911,Hindi,Spanish,63.6
11912,Hindi,Sranan,72.0
11913,Hindi,Swahili,91.7
11914,Hindi,Swedish,66.8
11915,Hindi,Tagalog,83.0
11916,Hindi,Tahitian,92.3
11917,Hindi,Tajik,56.8
11918,Hindi,Tamasheq,84.7
11919,Hindi,Tamil,84.7
11920,Hindi,Tashelhit,79.5
11921,Hindi,Tatar,83.3
11922,Hindi,Tausug,76.5
11923,Hindi,Telugu,93.3
11924,Hindi,Thai,93.8
11925,Hindi,Tibetan,88.7
11926,Hindi,Tigrigna,79.6
11927,Hindi,Tmazight_(Riffian_Berber),75.9
11928,Hindi,Tsakonian,66.6
11929,Hindi,Turkish,86.0
11930,Hindi,Turkmen,85.0
11931,Hindi,Tuvan,82.2
11932,Hindi,Ukrainian,72.6
11933,Hindi,Urdu,4.3
11934,Hindi,Uyghur,88.2
11935,Hindi,Uzbek,83.3
11936,Hindi,Veps,75.3
11937,Hindi,Vietnamese,97.2
11938,Hindi,Vlach,57.9
11939,Hindi,Wakhi,70.6
11940,Hindi,Walloon,65.7
